gender,age,salary,family_members,distance
1.0,0.7454545454545455,0.755656108597285,0.16666666666666666,0.007541478129713397
1.0,0.7272727272727273,0.7586726998491704,0.16666666666666666,0.021025017038360457
1.0,0.7636363636363637,0.7601809954751131,0.16666666666666666,0.02182144992643511
1.0,0.7636363636363637,0.7767722473604827,0.16666666666666666,0.03393873183219363
